PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
06ENk,2r5/5kpp/4Np2/3p4/3Pn3/4R2P/6PB/6K1 w - - 1 33,e6f4 c8c1 e3e1 c1e1,1046,115,88,44,endgame mate mateIn2 short,https://lichess.org/Uqt1tqVI#65,
06EOj,r4rk1/p4pp1/1p1p1q1p/2p5/2P1PBnP/1PNP2Pb/1P3P2/R2QR1K1 w - - 5 19,f2f3 f6d4 f4e3 g4e3,1411,95,74,31,advantage kingsideAttack middlegame short,https://lichess.org/1ZRuGWro#37,Sicilian_Defense Sicilian_Defense_Bowdler_Attack
06EU4,6qr/pkp5/1pNp4/1P5p/2rpP1p1/Q7/P4PPP/5RK1 b - - 1 31,g8a8 a3a6,1348,117,68,58,endgame mate mateIn1 oneMove,https://lichess.org/GJAjNdBe/black#62,
06EaC,3R2nk/p6p/5rp1/1P1B4/6P1/8/8/4q1QK b - - 7 36,f6f1 d8g8,920,76,100,300,endgame mate mateIn1 oneMove,https://lichess.org/8oh7GGOn/black#72,
06Eew,6k1/1p4r1/p1p2P1p/3pr1qP/1P3RP1/P3p2Q/8/5R1K b - - 0 37,g7f7 f4f5 e3e2 f5g5,940,83,90,1644,advantage endgame short trappedPiece,https://lichess.org/T9QEN6nV/black#74,
06Ehd,r3k1nr/ppp2ppp/2n5/3pP3/3P2b1/5N1P/Pq1N1PP1/R2QKB1R b KQkq - 0 10,c6d4 d1a4 g4d7 a4d4 b2d4 f3d4,1334,78,94,194,advantage long opening,https://lichess.org/AoxErbjH/black#20,Danish_Gambit_Declined Danish_Gambit_Declined_Sorensen_Defense
06Ehn,5r1k/6p1/3Q4/3p1rqp/3B3R/P7/1P3PP1/3R2K1 b - - 0 30,g5h4 d6h6 h8g8 h6g7,1387,75,93,11314,endgame mate mateIn2 pin short,https://lichess.org/0J1Uvl4L/black#60,
06EjQ,8/p1p5/6K1/5p2/4kP2/8/P6P/8 w - - 1 41,g6g5 c7c5 h2h4 c5c4 h4h5 c4c3 h5h6 c3c2 h6h7 c2c1q,1068,97,95,385,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/HguZVwXr#81,
06EnY,3R4/pp3pkp/3Np1pb/4p3/4P3/1P6/P1r2PP1/6K1 b - - 2 26,c2c7 d6e8 g7f8 e8c7,1166,78,88,786,crushing discoveredAttack endgame fork short,https://lichess.org/0owGccjU/black#52,
06Ent,8/8/8/p3kp1p/6pP/1P1K2P1/5P2/8 w - - 0 47,d3c4 e5e4 c4b5 e4f3 b5a5 f3f2,1686,78,93,430,crushing endgame long pawnEndgame,https://lichess.org/DlFMsBaQ#93,
06EwS,2r2rk1/p2N1p1p/6pQ/8/3n4/4RP2/q4PKP/8 b - - 1 31,d4f5 d7f6 g8h8 h6h7,1107,82,91,920,mate mateIn2 middlegame short,https://lichess.org/KV4jRk6o/black#62,
06Ewf,7Q/8/1pN2k2/p1b2pp1/2P5/PP6/3q1PK1/8 b - - 13 43,f6g6 c6e5,1355,79,78,82,endgame mate mateIn1 oneMove,https://lichess.org/IaDfnBXz/black#86,
06F2H,8/8/7p/2p3RK/1pk3P1/8/7P/8 w - - 0 49,g5c5 c4c5 h5h6 b4b3 g4g5 b3b2 g5g6 b2b1q,622,79,80,76,advancedPawn crushing endgame promotion veryLong,https://lichess.org/imKxUU51#97,
06F3a,8/pppP3k/8/8/5Q2/3P4/PP2p1P1/1K2br2 w - - 0 34,f4h2 e1h4 b1c2 e2e1q d7d8q f1f2 c2b3 e1e6,2114,95,81,24,advancedPawn clearance crushing discoveredAttack endgame promotion veryLong,https://lichess.org/VaFrZYki#67,
06F8i,r3q1k1/pppnrppp/3b1n2/3pN1B1/3P1P2/2PQ3P/PP1N2P1/R3R1K1 w - - 3 16,e5d7 e7e1 a1e1 e8e1,1063,77,88,215,advantage kingsideAttack middlegame short,https://lichess.org/UkYx182p#31,French_Defense French_Defense_Exchange_Variation
06F9M,8/1R6/P5pk/1K1B4/8/8/7p/3r4 w - - 2 55,b5c5 d1d5 c5d5 h2h1q d5c5 g6g5,2443,80,90,824,advancedPawn attraction crushing defensiveMove endgame long promotion,https://lichess.org/cnfBMwZL#109,
06FA7,6k1/5pp1/4p2p/p2p4/1n1q4/1P5P/4BPP1/2Q3K1 b - - 0 29,b4d3 c1c8 g8h7 c8c2,1881,200,100,21,endgame equality short,https://lichess.org/sS1ufd06/black#58,
06FBX,rnb1k2r/pp3ppp/4p3/3p4/4nq1P/PN2BNb1/1PP1PPP1/R2QKB1R w KQkq - 3 11,e3f4 g3f2,809,96,94,1779,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/a8dnIb3X#21,Indian_Defense Indian_Defense_Knights_Variation
06FGL,2k3r1/pppn2Bp/4b3/2p2p2/1b2P3/5PR1/PPP2P1P/2KN1B2 w - - 0 17,f1h3 f5f4 h3e6 f4g3 f2g3 g8g7,1543,76,79,241,advantage capturingDefender long middlegame,https://lichess.org/AQDOEods#33,Scotch_Game Scotch_Game_Classical_Variation
06FI0,5rk1/2p4p/1p1pN1p1/3Pp3/2P1R3/3Q4/r4qPP/R6K w - - 2 27,a1g1 f2g1 h1g1 a2a1 e4e1 a1e1 d3f1 e1f1,1594,77,94,3930,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/N0jNKOCH#53,
06FJr,3brrk1/1p3p2/2pQ1Bq1/2P1Pn1p/1P3P2/4PRPP/4N1K1/R7 w - - 3 28,d6d3 f5h4 f6h4 g6d3,1878,75,93,3626,crushing discoveredAttack middlegame pin short,https://lichess.org/o4MfsWs7#55,
06FKc,3k2nr/2p3p1/p1Qbbq1p/8/4p3/4B3/PPP2PPP/2KR3R b - - 3 17,g8e7 d1d6 c7d6 e3b6,1716,74,96,4400,mate mateIn2 middlegame sacrifice short,https://lichess.org/2xjNwBHF/black#34,Italian_Game Italian_Game_Rousseau_Gambit
06FPT,r4Bk1/1ppb2p1/p2p3p/3Pp2q/2PbB2P/2N3P1/PPQ4K/5R2 b - - 0 23,a8f8 e4h7 g8h8 f1f8,1146,86,69,50,deflection kingsideAttack mate mateIn2 middlegame short,https://lichess.org/y04Ra9Fp/black#46,
06FRH,r1bq3r/ppppnkpp/2n5/6N1/4P3/B1p5/P4PPP/R2Q1RK1 b - - 1 11,f7f8 d1f3 f8e8 f3f7,1325,77,73,345,mate mateIn2 opening short,https://lichess.org/qT6XIRWi/black#22,Italian_Game Italian_Game_Evans_Gambit
06FRP,2r3k1/2B2n1p/p5p1/1pNP1pP1/8/1P6/1P4P1/4R1K1 b - - 0 31,c8c7 e1e8 g8g7 c5e6,1045,88,93,1191,endgame master masterVsMaster mate mateIn2 short superGM,https://lichess.org/Ral10y1M/black#62,
06FTb,6k1/5ppp/4pn2/8/P7/2r2N2/5PPP/3R2K1 b - - 0 32,c3a3 d1d8 f6e8 d8e8,618,98,100,40,backRankMate endgame mate mateIn2 short,https://lichess.org/yE1io0ov/black#64,
06FU5,rn4k1/pp4pp/3p4/2pP1b2/2r4q/5P2/PP2QN1P/K2R1B1R b - - 3 18,c4c2 e2e8,401,109,94,574,mate mateIn1 middlegame oneMove,https://lichess.org/hZAXYZM7/black#36,Dutch_Defense Dutch_Defense_Other_variations
06FXr,r3br1k/ppp1Nq1p/1b2p3/8/7Q/2P1pP2/PPB3PP/R3R1K1 b - - 8 24,f7f6 h4h7,1238,76,87,273,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/CCDOBy6h/black#48,
06FY2,2b1rk2/p2r1p1p/2qp2pN/2p5/2P1PQ2/1PbB4/P5PP/3R1RK1 b - - 5 23,c3e5 f4f7 d7f7 f1f7,993,92,92,519,mate mateIn2 middlegame sacrifice short,https://lichess.org/y5nR5BN8/black#46,
06FcT,8/8/p1p1k1pp/2P5/PP6/5P1P/5P2/6K1 w - - 1 40,g1f1 e6d5 f3f4 d5c4 f1e2 c4b4 e2f3 b4c5,1708,74,97,876,crushing endgame pawnEndgame veryLong,https://lichess.org/iux7OI5O#79,
06FiF,1n1qr1k1/1r1bbp1p/3p2pB/1p1P2N1/2p2Q2/3B3P/1PP2PP1/R4RK1 b - - 1 19,e7g5 h6g5 f7f6 g5f6 e8f8 f6d8,1675,76,79,178,advantage long middlegame,https://lichess.org/sq81HawL/black#38,Benoni_Defense Benoni_Defense_French_Benoni
06Fj9,r4rk1/1ppb1ppp/1p3q2/4R3/4Q3/P2B1P2/1PP3PP/R5K1 b - - 2 20,f8e8 e4h7 g8f8 h7h8,1393,103,39,40,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/m9ysvZro/black#40,
06Fmf,B1b2rk1/p1p2ppp/8/3p4/3bn3/8/PPP3PP/RNBQ1RqK w - - 2 14,f1g1 e4f2,927,77,91,283,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/2zCKnKKO#27,Italian_Game Italian_Game_Two_Knights_Defense
06Fnc,k6Q/pp6/3bq3/PPrN1p2/4p3/6Pp/5P1P/3R2K1 b - - 3 34,d6b8 d5b6 a7b6 a5b6 e6b6 d1a1,1889,76,92,1760,advantage endgame long queensideAttack sacrifice,https://lichess.org/VkLw8Joi/black#68,
06Fqx,2k1r3/1pp2ppp/p3rn2/8/8/2PQB1Pq/PP1R1P1P/5RK1 b - - 5 18,f6g4 d3d7 c8b8 d7d8 e8d8 d2d8,1275,74,96,2048,long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/KZ7aERfE/black#36,Scandinavian_Defense Scandinavian_Defense_Portuguese_Gambit
06FwQ,2k3rr/1pp5/3pqn2/pP6/P2QP2p/B2P3P/5PP1/R4RK1 w - - 1 22,a1c1 e6h3 c1c7 c8b8 c7c8 b8c8 f1c1 c8b8,2144,84,61,35,advantage defensiveMove middlegame pin veryLong,https://lichess.org/QYUMXNag#43,
06G21,rR2n1k1/5ppp/pQ6/8/8/1P3q2/P4PPP/3R2K1 w - - 0 24,b8a8 f3d1,823,109,63,40,backRankMate endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/nwAb6KMz#47,
06G2P,8/1p2k3/3qbbQ1/pBppp3/P2p4/2PP3r/1P6/R3R1K1 b - - 3 30,e5e4 g6e8,1353,77,83,348,mate mateIn1 middlegame oneMove,https://lichess.org/woZhSzp3/black#60,
06G5n,2r3k1/p6p/1p1pbppB/4b3/2P1P2K/3B1R1P/6q1/1R1Q4 w - - 0 25,d1f1 g6g5 h6g5 g2g5,1468,74,98,2259,mate mateIn2 middlegame short,https://lichess.org/fkJRd6f7#49,
06G8N,5rk1/1R2n1b1/p1p5/7p/2PP2pN/3QP3/3N2PP/q5K1 w - - 3 28,d2f1 a1e1 g2g3 e1f2 g1h1 f2f1 d3f1 f8f1 h1g2 f1f7,2189,78,85,88,crushing defensiveMove deflection middlegame veryLong,https://lichess.org/ERAgXjsh#55,
06GBd,2r3k1/5ppp/p3P3/1p6/2b1p3/P1Q1P3/3r1q2/K3R1R1 b - - 0 32,c4e6 c3g7,1059,76,89,351,mate mateIn1 middlegame oneMove,https://lichess.org/m6solIqM/black#64,
06GFG,2r2rk1/1pq1ppbp/p2p1np1/8/2PQ4/1P3BP1/PB2PP1P/2R2RK1 b - - 2 16,f6d7 d4g7,675,102,78,131,kingsideAttack master masterVsMaster mate mateIn1 middlegame oneMove,https://lichess.org/1PhEfbSx/black#32,Zukertort_Opening Zukertort_Opening_Sicilian_Invitation
06GG4,r4rk1/2p2p1p/5qp1/1Q6/p1B5/1P6/P1P2PPP/1K1R3R w - - 2 22,d1d3 a4a3 b1c1 f6a1 c1d2 a1h1,1751,75,88,204,advantage long middlegame skewer,https://lichess.org/r8wCFiHL#43,
06GKA,8/5pk1/1q3np1/p3Q3/6p1/4R2P/7K/8 w - - 0 39,h3g4 b6e3 e5e3 f6g4 h2g1 g4e3,1353,75,89,142,attraction crushing endgame exposedKing fork long sacrifice,https://lichess.org/nyyvsieE#77,
06GMX,8/5pk1/5p1p/8/3QPP2/5KP1/8/7q w - - 2 36,f3g4 h6h5 g4f5 h1h3 g3g4 h3g4,1504,78,92,455,endgame long mate mateIn3 queenEndgame,https://lichess.org/oVZz2I4e#71,
06GQr,8/8/5Pk1/6P1/1r6/1p4K1/1R6/8 w - - 7 73,b2f2 b3b2 f6f7 b2b1q f7f8q b1g1,1998,76,89,602,advancedPawn crushing endgame long promotion rookEndgame,https://lichess.org/26jI80D4#145,
06GSW,r2qr1k1/ppp1bpp1/1n2b2p/4p3/3BQ3/P1NB3P/1PP2PP1/R4RK1 b - - 1 15,e5d4 e4h7 g8f8 h7h8,675,97,97,284,middlegame,https://lichess.org/EDUMPHzW/black#30,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation
06GVK,8/5k2/2b1p1r1/2B2r2/1P3n2/6P1/P3QP1P/4RRK1 w - - 1 32,e2a6 f4h3,928,77,84,95,master mate mateIn1 middlegame oneMove,https://lichess.org/fCUNFjIu#63,
06Gar,r1bq2k1/pp4p1/2n3rp/2bp1p2/5P2/2P2N2/PP4PP/RNBQR2K b - - 3 15,c8d7 d1d5 d7e6 d5c5,1459,78,87,88,advantage fork middlegame short,https://lichess.org/ajN1vR8x/black#30,French_Defense French_Defense_La_Bourdonnais_Variation
06Gbg,r1bQ4/p4rkn/1p6/1q2pp2/P6B/1P5P/5PP1/R3R1K1 b - - 0 27,b5b3 e1e3 c8b7 e3b3,2545,122,80,105,advantage middlegame short,https://lichess.org/S2yYyTbk/black#54,
06Gc8,r1bq1rk1/5ppp/pp6/2pPp2Q/2P1N2b/P6P/1P3PP1/RB3RK1 b - - 3 18,a8a7 e4f6 g7f6 h5h7,1142,88,86,213,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/HJjCCQpu/black#36,Petrovs_Defense Petrovs_Defense_Classical_Attack
06GcP,8/5k2/p2P3p/8/2P5/3P2QP/r4rPK/8 w - - 0 33,c4c5 f2g2 g3g2 a2g2,877,104,53,26,crushing endgame fork queenRookEndgame short,https://lichess.org/dQVogz8t#65,
06Gdo,5rk1/1p3pp1/3q3p/1PNp4/1Q1N4/3B3P/r7/5RK1 w - - 1 24,d4f5 d6h2,940,78,86,426,master mate mateIn1 middlegame oneMove,https://lichess.org/DmtHQ0dG#47,
06GeV,6rk/pp3prp/5p2/3B4/1P3P2/PQ2n2q/6N1/R4NK1 w - - 0 26,b3e3 g7g2 d5g2 h3g2,1326,75,97,3410,middlegame,https://lichess.org/xBbWuPxc#51,
06Gez,r1r5/5pk1/4p3/4PpP1/1PpP1n2/P4NKq/5P2/R1R1Q3 w - - 4 38,g3f4 h3g4 f4e3 g4e4 e3d2 e4d3,1250,76,94,3209,long mate mateIn3 middlegame,https://lichess.org/xEsQ02l1#75,
06Gkx,r5k1/p2n3p/2N3p1/2p3P1/2n1P2P/2N5/PP6/1K3R2 w - - 0 36,b1c2 c4e3 c2d3 e3f1,809,84,86,189,advantage endgame fork master short,https://lichess.org/6HTkx4L7#71,
06GlT,2r5/1b1nb2k/p2p2pP/8/1p1BPQ2/1P3P2/1Pq5/K5R1 b - - 1 28,c8f8 f4g4 d7e5 d4e5 g6g5 g4d7,2397,89,90,146,advantage long middlegame pin,https://lichess.org/rO9dTb9U/black#56,
06Gqt,3r1k2/5p2/p7/2prR1b1/2N3Pp/3P4/PP4K1/3R4 b - - 0 31,d5d3 d1d3 d8d3 e5g5,1190,75,89,726,advantage endgame short,https://lichess.org/GWMkHHpM/black#62,
06Gqw,8/3P2pk/1Q2b1q1/7p/P3p1rP/6pR/1PR2PK1/8 w - - 0 41,f2g3 e4e3 b6e3 g6c2,1977,76,91,527,endgame,https://lichess.org/PINOBGw6#81,
06Gr2,1r4k1/2p2ppp/8/p3rb2/P1K5/1B3P2/Rb1N2P1/3R4 w - - 2 28,a2b2 b8b4 c4c3 e5e3,2003,79,94,12158,master mate mateIn2 middlegame short,https://lichess.org/n7KafKew#55,
06Gvu,N5nr/pp2kpQp/3pb3/2b1p3/2BnP3/8/PPPP1qPP/R1BK2NR w - - 1 10,c4e6 f2f1,1269,76,86,516,mate mateIn1 middlegame oneMove,https://lichess.org/d56wOQI5#19,Vienna_Game Vienna_Game_Stanley_Variation
06GxX,r3r2k/1R3Qpp/4np1B/p3p3/8/8/q4PPP/5RK1 b - - 5 28,a2a3 h6g7 e6g7 f7g7,1272,75,86,199,mate mateIn2 middlegame short,https://lichess.org/HZSB0XnF/black#56,
06H1t,2k3r1/p1p5/1p6/8/3PqP2/2P3P1/P4Q1p/4R1K1 w - - 0 35,g1h2 g8h8 h2g1 h8h1,919,100,93,1134,endgame mate mateIn2 short,https://lichess.org/uQ4qLXzp#69,
06H5H,5k2/6p1/3q3p/p1p5/1pQ4P/1P2KP2/P5P1/8 w - - 13 41,c4f4 d6f4 e3f4 c5c4 f4e4 c4c3,2305,86,89,125,crushing endgame long queenEndgame,https://lichess.org/stvD2y4i#81,
06H5L,7R/8/2r5/1k6/3K4/8/8/8 b - - 9 55,c6c5 h8b8 b5c6 b8c8 c6d7 c8c5,975,77,100,156,crushing deflection endgame long master rookEndgame skewer,https://lichess.org/HMtE8v1k/black#110,
06H7K,8/1p4b1/p5P1/2P4K/PP6/2Pk4/8/8 b - - 0 45,d3c3 b4b5 a6b5 a4b5,895,78,97,966,bishopEndgame crushing endgame short,https://lichess.org/nx6A3VVR/black#90,
06H7v,1k1r1b1r/1p3p2/pQ1p1p2/3P4/4P2P/5qP1/PP4R1/2R4K b - - 8 28,f8e7 c1c7 h8h4 g3h4 f3h3 h1g1,1924,76,93,1120,crushing long middlegame,https://lichess.org/D8PWJtEt/black#56,
06H8E,6k1/5pb1/6bp/2qP1p2/2N1rP2/P4QPP/2R3BK/8 w - - 3 37,a3a4 e4c4 c2c4 c5c4,1307,78,92,1227,advantage master middlegame short,https://lichess.org/IhmeFYDg#73,
06HBS,3r3k/4b1p1/2Rp3p/1Q1Rp3/1B6/P4qPP/1P6/7K w - - 2 38,h1g1 f3g3 g1f1 d8f8 f1e2 f8f2,1877,78,93,3697,advantage exposedKing long middlegame,https://lichess.org/p3LPRUuU#75,
06HBY,8/4k3/1pp3pp/p2p4/3P1PP1/2PK4/P6P/8 b - - 1 31,c6c5 c3c4 d5c4 d3c4,2284,75,93,3396,crushing endgame master pawnEndgame short,https://lichess.org/GPQG1bUh/black#62,
06HFe,r4rk1/pp2Rq1p/2p2B1Q/5p2/2p5/7P/PP3PP1/3R2K1 b - - 2 20,f7f6 h6h7,1217,75,100,792,endgame mate mateIn1 oneMove,https://lichess.org/Puh70EbV/black#40,
06HGX,7r/p6p/5p2/2N5/3k4/1PR5/P3p1PK/8 w - - 4 28,c3c1 h8e8 c1c4 d4e3,2382,83,77,83,advantage defensiveMove endgame quietMove short,https://lichess.org/7Lu9Z3wW#55,
06HGq,2rq1rk1/1p2ppbp/p2pbnp1/8/P2BPP2/2N5/1PPQB1PP/R4RK1 b - - 0 13,e6g4 d4f6 d8b6 g1h1,2019,76,92,2491,advantage defensiveMove middlegame short,https://lichess.org/UgeL0H00/black#26,Sicilian_Defense Sicilian_Defense_Other_variations
06HKO,r2r1bk1/5ppp/1n3q2/1Q6/1P1p4/PB3P2/KB5P/3R3R w - - 0 33,b2d4 d8d4 d1d4 f6d4,1296,108,60,29,crushing middlegame short,https://lichess.org/g7usQMAs#65,
06HLr,8/6k1/6p1/6K1/5P1P/6R1/8/r7 w - - 21 53,g3e3 a1g1 e3g3 g1g3,1091,78,89,449,endgame mate mateIn2 rookEndgame short,https://lichess.org/qIBwbqGY#105,
06HLv,3rr1k1/1p3ppp/p2Qb3/2p3q1/2P1PN2/1P3P2/P5PP/R4RK1 w - - 1 25,f4e6 g5e3 g1h1 d8d6,1713,79,93,9768,crushing middlegame short,https://lichess.org/PD7pGAPo#49,
06HNX,r3r3/pppb2k1/1q2pnpp/4Np2/5P1Q/3B4/P1P1R1PP/4R2K b - - 3 20,e8e7 h4g3 d7e8 e5g6 e8g6 d3f5,2501,109,87,33,crushing long middlegame pin,https://lichess.org/Zxeyzc8V/black#40,
06HVd,4r1k1/ppp2ppp/1bp5/1q6/1N2r3/2P2Q2/PP1P1PPP/R1B2RK1 w - - 3 16,a2a4 b5f1 g1f1 e4e1,1335,78,94,15101,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/GO7ESmeX#31,Ruy_Lopez Ruy_Lopez_Berlin_Defense
06HWL,rn1q1k1r/1bpn2b1/pp2Q1Bp/8/3P4/2P1B3/PP1N1PPP/R4RK1 b - - 0 14,d8f6 e6e8,1081,79,95,439,mate mateIn1 middlegame oneMove,https://lichess.org/3QDmQSes/black#28,Modern_Defense Modern_Defense_Gellers_System
06HWO,r2q1rk1/3b1ppp/4p1n1/3pN1P1/p2P3P/R1PBP3/5P2/3Q1RK1 b - - 0 23,g6h4 d3h7 g8h7 d1h5,1868,76,85,157,advantage attraction kingsideAttack middlegame sacrifice short,https://lichess.org/Axvb9cwG/black#46,
06HYD,3Q4/1r2rpkp/q2P2p1/p1p5/Pp6/5B2/6PP/6RK b - - 0 36,b7d7 d6e7 d7d8 e7d8q,1086,78,89,985,advancedPawn crushing endgame promotion short,https://lichess.org/YWKebGI4/black#72,
06Hiq,3r4/p7/2P2Pkp/5p2/2N4P/5K2/P7/8 b - - 0 44,g6f6 c6c7 d8c8 c4d6 c8c7 d6e8 f6e5 e8c7,1168,78,95,2140,advancedPawn crushing endgame fork veryLong,https://lichess.org/BX9YGXH5/black#88,
06Hky,2rq2k1/1R3pp1/p5bp/8/1P2RQ1P/8/6P1/7K b - - 0 38,g6e4 f4f7 g8h8 f7g7,813,101,95,1152,endgame mate mateIn2 short,https://lichess.org/TiEdM4d7/black#76,
06Hld,r1bq1rk1/ppp1npb1/2np4/3Np1BQ/2B1P3/3P4/PPP2PPP/R3K2R b KQ - 1 11,c8e6 d5f6 g7f6 g5f6,1604,75,89,3142,crushing kingsideAttack middlegame short,https://lichess.org/uUN0Su1V/black#22,Italian_Game Italian_Game_Other_variations
06Hmj,r2qr1k1/4bp1n/p2p3P/1p2pp2/4P2P/2P1N1Q1/PP3P2/R3K2R b KQ - 1 24,g8h8 g3g7,1074,75,79,243,master mate mateIn1 middlegame oneMove,https://lichess.org/CRxZFkKW/black#48,
06Hob,r1bqk2r/ppp2ppp/8/2bnp1N1/8/1PN2Q2/1PPP1PPP/R1B1K2R b KQkq - 1 9,d5c3 f3f7,831,87,90,321,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/fcTTaeLS/black#18,Four_Knights_Game Four_Knights_Game_Italian_Variation
06HsQ,r5k1/1bq1rp1p/p2N1p2/1pp2n2/3p1P2/P2P1BPP/1PPB2K1/R2Q1R2 b - - 0 20,b7f3 d1f3 c7d6 f3a8,1377,76,95,16892,crushing middlegame short,https://lichess.org/1EBLgsCc/black#40,
06Htu,1n4k1/p1pr1ppp/1p2p3/4q3/1PP5/P4B2/2Q2PPP/3R2K1 w - - 0 25,d1d7 e5e1,750,80,77,124,endgame mate mateIn1 oneMove,https://lichess.org/QDiEeT2o#49,
06Hu2,8/1p2k3/1Pb5/5P2/3KP1Pp/7P/8/8 b - - 0 48,e7f6 e4e5 f6e7 d4e3 c6g2 e3f4,2728,86,91,811,bishopEndgame crushing defensiveMove endgame long,https://lichess.org/rf51qjZj/black#96,
06HwC,r5k1/p1p2ppp/2p5/3b2q1/8/2N1r3/PPP1Q1PP/R3R1K1 w - - 0 16,e2e3 g5g2,865,81,92,185,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/zyJ7kQta#31,Scotch_Game Scotch_Game_Classical_Variation
06I3W,r1bqk2r/pppp1pp1/2n4p/3QP3/2B1P2b/6B1/PPP2PPP/RN2K2R b KQkq - 1 9,h4g3 d5f7,1015,101,44,39,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/FWzwVCOc/black#18,Englund_Gambit_Complex Englund_Gambit_Complex_Zilbermints_Gambit
06I7Z,5Q2/p5r1/6pk/5p1p/2P4P/1P6/3q2P1/4R2K w - - 6 41,e1e7 d2d1 h1h2 d1d6 h2h3 d6e7,1309,83,78,42,crushing endgame long,https://lichess.org/RZdne1NM#81,
06IFD,rnbq1b1r/5kp1/p2pB2p/8/3Nn3/1Q6/PP3PPP/R1B1K2R b KQ - 0 12,c8e6 b3e6,732,81,100,968,dovetailMate mate mateIn1 oneMove opening,https://lichess.org/gxlNiyEJ/black#24,French_Defense French_Defense_Franco-Sicilian_Defense
06IH3,1q2k2r/5p2/1Np1p3/2Pp4/3P2pp/2Q1P1N1/P4K2/1R6 w k - 0 27,g3e2 b8h2 f2e1 h2h1 e1d2 h1b1,1735,76,91,877,advantage endgame long skewer,https://lichess.org/cLyyAwYT#53,
06II2,2r3k1/pbr2pp1/4p2p/1p1nN3/8/P1P4P/1PBR1PP1/3R2K1 b - - 0 23,d5b6 d2d8 c8d8 d1d8,782,82,66,63,middlegame,https://lichess.org/YnpmWXKp/black#46,
06IJd,r2r2k1/5ppp/2pB4/p1n2q1n/P1BR4/2Q2P1P/1P3PK1/5R2 w - - 5 22,d6c5 d8d4 c3d4 h5f4 d4f4 f5f4,2061,75,92,1780,advantage long middlegame,https://lichess.org/litwjb2l#43,
06IK9,8/3k4/p1p2rp1/2Pp1P1p/PP2pKPP/4P3/8/6R1 w - - 0 38,g4g5 f6f5 f4g3 f5f3 g3g2 f3e3,1001,77,96,2252,crushing endgame long rookEndgame,https://lichess.org/Lpxd4tTO#75,
06IOR,8/8/2pB4/p7/1n2k1p1/1P2P1P1/2K5/8 w - - 2 44,d6b4 a5b4 c2d2 e4f3 e3e4 f3e4,1716,76,90,295,crushing endgame long,https://lichess.org/SUAHHkPW#87,
06IQw,8/8/p3k2p/5R1b/5K2/8/8/8 b - - 0 46,h5e2 f5e5 e6d6 e5e2,934,77,100,209,crushing endgame fork short,https://lichess.org/obwBu5QY/black#92,
06IWX,r4rk1/ppp2ppp/1B1p2q1/8/4P3/1BP2P1b/PP3P2/R2QR1K1 w - - 1 18,g1h2 g6g2,777,82,100,159,mate mateIn1 middlegame oneMove,https://lichess.org/iTvZat9L#35,Italian_Game Italian_Game_Giuoco_Piano
06IXd,3r1k2/2R2p2/1p6/p4bR1/2B2r1p/1P6/5PK1/8 b - - 7 42,d8d2 c7f7 f8e8 g5g8,1395,77,88,712,endgame mate mateIn2 short,https://lichess.org/iknAtfop/black#84,
06IaP,4r1k1/2qn1ppp/p2p1P2/2pP2P1/P1Pp1R1Q/1r5P/1P4BK/1R6 b - - 0 28,d7e5 g2e4 e5g6 e4g6 f7g6 f6f7 c7f7 f4f7,2063,78,90,1938,advancedPawn crushing fork middlegame veryLong,https://lichess.org/NHwm8PEe/black#56,
06IbU,1r4k1/3R1pp1/4p2p/2p1P3/2B5/1P3bP1/5P1P/6K1 w - - 1 31,g1f1 b8a8 f1e1 a8a1 e1d2 a1d1 d2e3 d1d7,1498,94,74,54,advantage endgame quietMove skewer veryLong,https://lichess.org/u0Oxk4K6#61,
06IgO,3q3k/p3pr1p/2Q3p1/8/3pN3/6P1/Pr3P1P/5RK1 b - - 1 26,d4d3 c6c3 h8g8 c3b2,1156,76,87,594,advantage endgame fork short,https://lichess.org/O0ZnwT42/black#52,
06Igw,1r3r2/3q3p/7k/p3QPpB/2P5/2pP3P/P5P1/5R1K w - - 1 33,h5g4 c3c2 e5c3 b8b1,1646,171,0,17,advancedPawn advantage endgame short,https://lichess.org/p7A974LO#65,
06Imt,r4rk1/pbp2pBp/1p2p1p1/6q1/3P4/2PBn3/PP3PPP/RN1QR1K1 w - - 1 15,f2e3 g5g2,798,107,94,274,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/yT9j0Z9P#29,Indian_Defense Indian_Defense_Other_variations
